t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
655343.415,0,0,0,0.981,1.000,0.999,-90.00,180.00,0.00,OPEN,0
655343.431,0,0,0,0.997,1.000,0.999,-90.00,180.00,0.00,OPEN,0
655343.435,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
655343.440,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
655343.444,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
655343.448,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
655343.452,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
655343.456,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
655343.460,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
655343.464,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
655343.468,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
655343.472,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
655343.477,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
655343.481,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
655343.486,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
655343.490,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
655343.494,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
655343.499,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
655343.504,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
655343.508,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
655343.512,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
655343.517,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
655343.521,0,0,0,1.000,1.000,0.972,-90.00,180.00,0.00,OPEN,0
655343.526,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
655343.530,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
655343.534,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
655343.539,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
655343.544,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
655343.548,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
655343.552,0,0,0,1.000,1.000,0.985,-90.00,180.00,0.00,OPEN,0
655343.556,0,0,0,1.000,1.000,0.889,-90.00,180.00,0.00,OPEN,0
655343.560,0,0,0,1.000,1.000,0.814,-90.00,180.00,0.00,OPEN,0
655343.564,0,0,0,1.000,1.000,0.943,-90.00,180.00,0.00,OPEN,0
655343.568,0,0,0,1.000,1.000,0.984,-90.00,180.00,0.00,OPEN,0
655343.573,0,0,0,1.000,1.000,0.991,-90.00,180.00,0.00,OPEN,0
655343.577,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
655343.581,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
655343.586,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
655343.590,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
655343.595,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
655343.599,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
655343.603,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
655343.607,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
655343.611,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
655343.616,0,0,0,1.000,1.000,0.989,-90.00,180.00,0.00,OPEN,0
655343.621,0,0,0,1.000,1.000,0.981,-90.00,180.00,0.00,OPEN,0
655343.625,0,0,0,1.000,1.000,0.978,-90.00,180.00,0.00,OPEN,0
655343.629,0,0,0,1.000,1.000,0.983,-90.00,180.00,0.00,OPEN,0
655343.634,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
655343.637,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
655343.642,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
655343.646,0,0,0,1.000,1.000,0.989,-90.00,180.00,0.00,OPEN,0
655343.650,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
655343.653,0,0,0,1.000,1.000,0.957,-90.00,180.00,0.00,OPEN,0
655343.657,0,0,0,1.000,1.000,0.920,-90.00,180.00,0.00,OPEN,0
655343.661,0,0,0,1.000,1.000,0.942,-90.00,180.00,0.00,OPEN,0
655343.665,0,0,0,1.000,1.000,0.936,-90.00,180.00,0.00,OPEN,0
655343.669,0,0,0,1.000,1.000,0.935,-90.00,180.00,0.00,OPEN,0
655343.673,0,0,0,1.000,1.000,0.911,-90.00,180.00,0.00,OPEN,0
655343.677,0,0,0,1.000,1.000,0.908,-90.00,180.00,0.00,OPEN,0
655343.681,0,0,0,1.000,1.000,0.968,-90.00,180.00,0.00,OPEN,0
655343.685,0,0,0,1.000,1.000,0.969,-90.00,180.00,0.00,OPEN,0
655343.689,0,0,0,1.000,1.000,0.981,-90.00,180.00,0.00,OPEN,0
655343.693,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
655343.696,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
655343.700,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
655343.704,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
655343.708,0,0,0,1.000,1.000,0.990,-90.00,180.00,0.00,OPEN,0
655343.711,0,0,0,1.000,1.000,0.986,-90.00,180.00,0.00,OPEN,0
655343.715,0,0,0,1.000,1.000,0.987,-90.00,180.00,0.00,OPEN,0
655343.719,0,0,0,1.000,1.000,0.982,-90.00,180.00,0.00,OPEN,0
655343.724,0,0,0,1.000,1.000,0.978,-90.00,180.00,0.00,OPEN,0
655343.729,0,0,0,1.000,1.000,0.983,-90.00,180.00,0.00,OPEN,0
655343.734,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
655343.737,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
655343.742,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
655343.746,0,0,0,1.000,1.000,0.990,-90.00,180.00,0.00,OPEN,0
655343.750,0,0,0,1.000,1.000,0.991,-90.00,180.00,0.00,OPEN,0
655343.753,0,0,0,1.000,1.000,0.989,-90.00,180.00,0.00,OPEN,0
655343.758,0,0,0,1.000,1.000,0.986,-90.00,180.00,0.00,OPEN,0
655343.762,0,0,0,1.000,1.000,0.985,-90.00,180.00,0.00,OPEN,0
