t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
667543.480,0,0,0,0.981,1.000,0.999,-90.00,180.00,0.00,OPEN,0
667543.494,0,0,0,0.997,1.000,0.999,-90.00,180.00,0.00,OPEN,0
667543.498,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
667543.502,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
667543.507,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
667543.511,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
667543.515,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
667543.519,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
667543.522,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
667543.525,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
667543.529,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
667543.533,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
667543.538,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
667543.541,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
667543.544,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
667543.547,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
667543.551,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
667543.554,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
667543.557,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
667543.560,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
667543.564,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
667543.567,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
667543.570,0,0,0,1.000,1.000,0.972,-90.00,180.00,0.00,OPEN,0
