t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
5257.003,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.020,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.027,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.038,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.045,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.052,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.060,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.067,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.077,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.083,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.092,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.099,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.108,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.114,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.121,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.128,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.136,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.142,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.149,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.156,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.163,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5257.203,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
