t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
652957.647,0,0,0,0.805,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.702,0,0,0,0.711,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.712,0,0,0,0.996,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.722,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.736,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.746,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.756,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.768,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.780,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.791,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.801,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.809,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.819,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.827,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.837,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.845,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.858,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.867,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.876,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.885,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.895,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.905,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.913,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.923,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.932,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.942,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.950,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.959,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.967,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.976,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.985,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652957.994,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.003,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.013,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.024,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.033,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.044,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.053,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.062,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.070,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.079,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.087,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.096,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.104,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.115,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.124,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.132,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.141,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.150,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.159,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
652958.167,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
