t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
654981.421,0,0,0,0.981,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654981.440,0,0,0,0.997,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654981.447,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654981.452,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654981.457,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654981.461,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654981.466,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654981.471,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654981.479,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654981.483,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654981.487,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654981.491,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654981.497,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654981.506,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654981.512,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
654981.520,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
654981.529,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
654981.533,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
654981.538,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
654981.542,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
654981.548,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
654981.552,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
