t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
654722.199,0,0,0,0.981,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654722.216,0,0,0,0.997,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654722.221,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654722.225,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654722.229,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654722.234,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654722.238,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654722.243,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654722.248,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654722.252,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654722.256,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654722.260,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654722.264,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654722.268,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654722.272,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
654722.277,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
654722.281,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
654722.285,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
654722.289,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
654722.293,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
654722.297,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
654722.302,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
654722.308,0,0,0,1.000,1.000,0.972,-90.00,180.00,0.00,OPEN,0
654722.314,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
654722.319,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
654722.323,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
654722.327,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
654722.332,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
654722.337,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
