t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
654846.722,0,0,0,0.981,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654846.738,0,0,0,0.997,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654846.744,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654846.750,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654846.755,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654846.759,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654846.764,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654846.768,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654846.773,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654846.777,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654846.781,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
654846.785,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654846.790,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654846.794,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654846.798,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
654846.801,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
654846.805,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
654846.810,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
654846.814,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
654846.817,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
654846.821,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
654846.825,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
654846.830,0,0,0,1.000,1.000,0.972,-90.00,180.00,0.00,OPEN,0
654846.835,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
654846.840,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
654846.845,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
654846.850,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
654846.855,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
654846.860,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
654846.865,0,0,0,1.000,1.000,0.985,-90.00,180.00,0.00,OPEN,0
654846.869,0,0,0,1.000,1.000,0.889,-90.00,180.00,0.00,OPEN,0
654846.873,0,0,0,1.000,1.000,0.814,-90.00,180.00,0.00,OPEN,0
654846.877,0,0,0,1.000,1.000,0.943,-90.00,180.00,0.00,OPEN,0
654846.881,0,0,0,1.000,1.000,0.984,-90.00,180.00,0.00,OPEN,0
654846.885,0,0,0,1.000,1.000,0.991,-90.00,180.00,0.00,OPEN,0
654846.890,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
654846.894,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
654846.900,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
654846.904,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
654846.909,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
