t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
658218.953,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658218.965,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658218.975,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658218.986,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658218.996,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.007,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.017,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.028,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.038,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.048,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.059,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.070,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.081,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.092,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.102,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.112,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.123,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.133,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.144,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.154,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.164,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.175,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.185,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.195,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.206,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.217,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.228,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.238,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.249,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.259,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.270,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.280,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
658219.291,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
