t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
122217.015,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.062,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.078,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.093,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.125,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.140,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.171,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.203,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.234,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.250,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.265,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.281,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.281,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.296,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.406,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.437,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.453,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.453,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.468,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.484,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.500,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.500,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.515,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.531,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.546,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.546,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.562,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.578,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.593,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.593,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.609,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
122217.625,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
