t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
653853.264,0,0,0,0.981,1.000,0.999,-90.00,180.00,0.00,OPEN,0
653853.278,0,0,0,0.997,1.000,0.999,-90.00,180.00,0.00,OPEN,0
653853.284,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
653853.288,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
653853.296,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
653853.302,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
653853.310,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
653853.317,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
653853.324,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
653853.330,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
653853.337,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
653853.343,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
653853.347,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
653853.352,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
653853.356,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
653853.361,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
653853.366,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
653853.370,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
653853.374,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
653853.379,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
653853.383,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
653853.387,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
653853.392,0,0,0,1.000,1.000,0.972,-90.00,180.00,0.00,OPEN,0
653853.396,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
653853.402,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
653853.406,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
653853.411,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
653853.416,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
653853.420,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
653853.424,0,0,0,1.000,1.000,0.985,-90.00,180.00,0.00,OPEN,0
653853.428,0,0,0,1.000,1.000,0.889,-90.00,180.00,0.00,OPEN,0
653853.433,0,0,0,1.000,1.000,0.814,-90.00,180.00,0.00,OPEN,0
653853.437,0,0,0,1.000,1.000,0.943,-90.00,180.00,0.00,OPEN,0
653853.444,0,0,0,1.000,1.000,0.984,-90.00,180.00,0.00,OPEN,0
653853.453,0,0,0,1.000,1.000,0.991,-90.00,180.00,0.00,OPEN,0
653853.467,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
653853.478,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
653853.485,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
653853.491,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
653853.498,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
653853.504,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
653853.509,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
653853.514,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
653853.518,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
653853.522,0,0,0,1.000,1.000,0.989,-90.00,180.00,0.00,OPEN,0
653853.526,0,0,0,1.000,1.000,0.981,-90.00,180.00,0.00,OPEN,0
653853.531,0,0,0,1.000,1.000,0.978,-90.00,180.00,0.00,OPEN,0
653853.535,0,0,0,1.000,1.000,0.983,-90.00,180.00,0.00,OPEN,0
653853.539,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
653853.543,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
653853.547,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
653853.551,0,0,0,1.000,1.000,0.989,-90.00,180.00,0.00,OPEN,0
653853.555,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
653853.559,0,0,0,1.000,1.000,0.957,-90.00,180.00,0.00,OPEN,0
653853.565,0,0,0,1.000,1.000,0.920,-90.00,180.00,0.00,OPEN,0
653853.569,0,0,0,1.000,1.000,0.942,-90.00,180.00,0.00,OPEN,0
653853.574,0,0,0,1.000,1.000,0.936,-90.00,180.00,0.00,OPEN,0
653853.579,0,0,0,1.000,1.000,0.935,-90.00,180.00,0.00,OPEN,0
653853.585,0,0,0,1.000,1.000,0.911,-90.00,180.00,0.00,OPEN,0
653853.590,0,0,0,1.000,1.000,0.908,-90.00,180.00,0.00,OPEN,0
653853.594,0,0,0,1.000,1.000,0.968,-90.00,180.00,0.00,OPEN,0
653853.600,0,0,0,1.000,1.000,0.969,-90.00,180.00,0.00,OPEN,0
653853.605,0,0,0,1.000,1.000,0.981,-90.00,180.00,0.00,OPEN,0
653853.610,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
653853.615,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
653853.620,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
653853.624,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
653853.628,0,0,0,1.000,1.000,0.990,-90.00,180.00,0.00,OPEN,0
653853.633,0,0,0,1.000,1.000,0.986,-90.00,180.00,0.00,OPEN,0
653853.637,0,0,0,1.000,1.000,0.987,-90.00,180.00,0.00,OPEN,0
653853.641,0,0,0,1.000,1.000,0.982,-90.00,180.00,0.00,OPEN,0
653853.645,0,0,0,1.000,1.000,0.978,-90.00,180.00,0.00,OPEN,0
653853.649,0,0,0,1.000,1.000,0.983,-90.00,180.00,0.00,OPEN,0
653853.653,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
653853.657,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
653853.661,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
653853.666,0,0,0,1.000,1.000,0.990,-90.00,180.00,0.00,OPEN,0
653853.670,0,0,0,1.000,1.000,0.991,-90.00,180.00,0.00,OPEN,0
653853.674,0,0,0,1.000,1.000,0.989,-90.00,180.00,0.00,OPEN,0
653853.678,0,0,0,1.000,1.000,0.986,-90.00,180.00,0.00,OPEN,0
653853.682,0,0,0,1.000,1.000,0.985,-90.00,180.00,0.00,OPEN,0
653853.686,0,0,0,1.000,1.000,0.981,-90.00,180.00,0.00,OPEN,0
653853.690,0,0,0,1.000,1.000,0.979,-90.00,180.00,0.00,OPEN,0
653853.695,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
653853.699,0,0,0,1.000,1.000,0.987,-90.00,180.00,0.00,OPEN,0
653853.703,0,0,0,1.000,1.000,0.987,-90.00,180.00,0.00,OPEN,0
653853.707,0,0,0,1.000,1.000,0.987,-90.00,180.00,0.00,OPEN,0
653853.711,0,0,0,1.000,1.000,0.990,-90.00,180.00,0.00,OPEN,0
653853.717,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
653853.721,0,0,0,1.000,1.000,0.989,-90.00,180.00,0.00,OPEN,0
653853.726,0,0,0,1.000,1.000,0.987,-90.00,180.00,0.00,OPEN,0
653853.730,0,0,0,1.000,1.000,0.987,-90.00,180.00,0.00,OPEN,0
653853.734,0,0,0,1.000,1.000,0.990,-90.00,180.00,0.00,OPEN,0
653853.738,0,0,0,1.000,1.000,0.981,-90.00,180.00,0.00,OPEN,0
653853.742,0,0,0,1.000,1.000,0.979,-90.00,180.00,0.00,OPEN,0
653853.746,0,0,0,1.000,1.000,0.985,-90.00,180.00,0.00,OPEN,0
653853.751,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
653853.755,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
653853.759,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
653853.765,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
653853.769,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
653853.774,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
653853.779,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
653853.785,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.789,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.794,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.799,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.803,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.806,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.811,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.815,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.819,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.823,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.827,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.832,0,1,1,1.000,1.000,0.924,0.00,90.00,0.00,OPEN,0
653853.838,0,1,1,1.000,1.000,0.700,0.00,90.00,0.00,OPEN,0
653853.844,0,1,1,1.000,1.000,0.790,0.00,90.00,0.00,OPEN,0
653853.851,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.857,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.862,0,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.867,0,1,1,0.773,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.872,1,1,1,1.000,1.000,1.000,0.00,90.00,0.00,OPEN,0
653853.876,1,0,1,1.000,1.000,1.000,0.00,180.00,0.00,OPEN,0
653853.880,1,0,1,1.000,1.000,1.000,0.00,180.00,0.00,OPEN,0
653853.884,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
653853.888,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
653853.892,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
653853.897,1,0,0,1.000,0.522,0.982,-90.00,180.00,0.00,OPEN,0
653853.901,0,0,0,1.000,0.998,0.732,-90.00,180.00,0.00,OPEN,0
653853.905,0,0,0,1.000,1.000,0.598,-90.00,180.00,0.00,OPEN,0
653853.909,0,0,0,1.000,1.000,0.546,-90.00,180.00,0.00,OPEN,0
653853.914,0,0,0,1.000,1.000,0.600,-90.00,180.00,0.00,OPEN,0
653853.919,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
