t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
671045.428,0,0,0,0.805,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.454,0,0,0,0.711,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.462,0,0,0,0.996,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.470,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.480,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.486,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.491,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.495,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.499,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.502,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.507,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.511,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.515,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.521,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.526,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.536,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.543,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.549,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.555,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.561,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.566,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.571,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.580,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.584,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.596,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.601,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.605,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.610,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.613,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.617,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.621,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.625,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.629,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.632,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.638,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.642,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.650,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.656,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.659,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.664,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.676,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.686,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.702,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.710,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.716,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.722,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.732,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.741,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.746,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.754,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.762,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.770,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.777,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.781,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.786,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.791,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.798,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.808,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.818,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.827,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.838,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.845,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.854,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.861,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.866,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.870,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.879,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.890,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.911,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.928,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.943,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.953,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671045.962,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
