t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
5755.838,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.854,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.864,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.873,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.878,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.886,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.893,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.898,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.907,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.913,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.920,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.928,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.936,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.945,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.952,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.959,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.967,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.976,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.982,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.990,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5755.995,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.002,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.009,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.014,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.023,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.029,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.038,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.044,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.051,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.060,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.067,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.105,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.113,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.123,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.128,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.137,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.143,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.149,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.157,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.162,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.170,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.176,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.182,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.190,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.196,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.205,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.211,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.217,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.226,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.232,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.240,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.246,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.254,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.261,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.267,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.275,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.281,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.289,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.295,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.303,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.309,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.316,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.324,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.329,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.337,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.343,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.349,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.357,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.362,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.373,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.378,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.384,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.391,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.397,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.405,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.410,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.415,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.424,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.429,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.437,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.442,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.447,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.457,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.462,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.470,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.476,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.482,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.490,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.496,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.505,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.510,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.518,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.525,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.531,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.540,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.545,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.552,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.558,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.564,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.573,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.579,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.621,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.670,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5756.719,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
