t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
672230.959,0,0,0,0.805,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672230.978,0,0,0,0.711,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672230.982,0,0,0,0.996,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672230.990,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672230.994,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672230.998,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.002,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.006,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.010,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.013,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.017,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.021,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.024,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.028,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.033,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.038,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.041,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.045,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.048,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.052,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.056,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.059,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.063,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.067,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.071,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.075,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.079,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.084,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.088,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.093,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.097,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.100,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.105,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.108,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.112,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.115,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.119,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.122,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.126,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.129,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.133,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.136,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.140,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.143,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.147,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.151,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.154,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.158,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.162,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.166,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.170,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.174,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.178,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.182,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.187,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.191,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.195,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.201,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.206,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.211,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.216,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.220,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.225,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.228,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.232,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.235,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.239,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.243,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.246,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.250,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.253,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.257,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.261,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.265,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.269,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.275,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.281,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.288,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.295,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.302,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.309,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.314,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.319,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.323,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.327,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.331,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.335,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.339,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.343,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.347,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.351,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.354,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.358,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.362,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.367,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.371,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.376,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.380,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.385,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.389,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.393,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.397,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.400,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.406,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.412,0,0,0,1.000,0.999,1.000,-90.00,180.00,0.00,OPEN,0
672231.416,0,0,0,1.000,0.997,1.000,-90.00,180.00,0.00,OPEN,0
672231.419,0,0,0,1.000,0.994,1.000,-90.00,180.00,0.00,OPEN,0
672231.423,0,0,0,1.000,0.998,1.000,-90.00,180.00,0.00,OPEN,0
672231.426,0,0,0,1.000,0.999,1.000,-90.00,180.00,0.00,OPEN,0
672231.430,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.434,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.438,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.443,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.447,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.451,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.455,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.460,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.463,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.467,0,0,0,0.540,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.471,0,0,0,0.866,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.475,0,0,0,0.570,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.479,0,0,0,0.697,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.483,0,0,0,0.604,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.488,0,0,0,0.676,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.493,0,0,0,0.688,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.498,0,0,0,0.960,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.504,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.509,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.513,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.517,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.522,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.526,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.530,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.534,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.539,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.543,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.550,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.555,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.559,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.563,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.568,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.572,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.576,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.579,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.583,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.586,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.590,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.593,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.597,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.600,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.604,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.607,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.611,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.614,0,0,0,0.999,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.618,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.621,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.625,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.631,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.634,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.638,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.643,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.647,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.651,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.655,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.659,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.663,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.666,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.670,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.673,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.676,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.680,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.684,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.687,0,0,0,0.999,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.691,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.697,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672231.703,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
