t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
5411.381,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.398,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.409,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.416,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.423,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.431,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.438,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.449,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.454,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.464,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.469,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.477,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.484,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.491,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.498,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.504,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.511,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.518,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.525,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.533,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.538,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.547,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.554,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.562,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.568,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.576,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.583,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.589,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.631,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.639,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.647,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.653,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.661,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.667,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.672,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.681,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.686,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.693,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.700,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.707,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.715,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.720,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.727,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.733,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.739,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.748,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.753,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.760,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.768,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.775,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.784,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.789,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.799,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.805,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.813,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.819,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.825,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.833,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.839,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.848,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.854,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.859,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.867,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.873,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.882,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.887,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.896,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.902,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.908,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.917,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.922,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.932,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.937,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.943,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.951,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.958,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.966,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.971,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.979,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.985,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5411.993,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5412.001,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5412.007,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5412.015,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5412.020,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5412.027,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5412.035,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
5412.040,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
