t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
669522.832,0,0,0,0.981,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669522.849,0,0,0,0.997,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669522.854,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
669522.859,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669522.865,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669522.869,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669522.874,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669522.878,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669522.882,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669522.888,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669522.893,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669522.898,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
669522.904,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
669522.912,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
669522.920,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
669522.928,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
669522.937,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
669522.943,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
669522.949,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
669522.959,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
669522.963,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
669522.968,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
669522.972,0,0,0,1.000,1.000,0.972,-90.00,180.00,0.00,OPEN,0
669522.975,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
669522.979,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
669522.983,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
669522.986,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
669522.990,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
669522.994,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
669522.998,0,0,0,1.000,1.000,0.985,-90.00,180.00,0.00,OPEN,0
669523.002,0,0,0,1.000,1.000,0.889,-90.00,180.00,0.00,OPEN,0
669523.006,0,0,0,1.000,1.000,0.814,-90.00,180.00,0.00,OPEN,0
669523.010,0,0,0,1.000,1.000,0.943,-90.00,180.00,0.00,OPEN,0
