t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
671222.892,0,0,0,0.805,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671222.908,0,0,0,0.711,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671222.926,0,0,0,0.996,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671222.977,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.029,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.075,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.128,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.175,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.226,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.276,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.327,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.376,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.425,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.475,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.525,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.575,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.625,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.675,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.726,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.775,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.825,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.875,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.925,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671223.977,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671224.025,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671224.080,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671224.125,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671224.176,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671224.225,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671224.275,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
671224.325,1,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
