t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
657333.032,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657335.136,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.235,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.246,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.257,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.267,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.278,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.288,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.299,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.309,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.320,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.330,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.341,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.351,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.362,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.373,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.383,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.394,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.405,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.415,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.425,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.436,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.447,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.457,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.468,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.479,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.489,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.500,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.511,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.521,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.532,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.542,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.553,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.564,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.575,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.585,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.596,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.607,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.618,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.629,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.639,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.650,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.660,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.671,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.682,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.692,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.703,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.714,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.724,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.735,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.745,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.756,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.766,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.777,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.788,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.798,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.809,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.819,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.830,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.840,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.851,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.862,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.872,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.883,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.894,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.905,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.915,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.926,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.937,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.948,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.959,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.970,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.980,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657337.991,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.002,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.012,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.023,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.033,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.044,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.055,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.065,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.076,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.086,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.097,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.108,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.118,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.129,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.139,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.150,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.161,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.172,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.183,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.193,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.204,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.215,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.225,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.236,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.248,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.258,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.269,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.280,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.291,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.301,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.312,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.322,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.333,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.344,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.354,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.365,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.375,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.386,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.397,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.407,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.418,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.429,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
657338.439,0,0,0,0.950,0.950,0.950,-90.00,180.00,0.00,OPEN,0
