t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
669665.481,0,0,0,0.981,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669665.503,0,0,0,0.997,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669665.509,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
669665.517,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669665.524,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669665.528,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669665.532,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669665.536,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669665.540,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669665.550,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669665.554,0,0,0,1.000,1.000,0.999,-90.00,180.00,0.00,OPEN,0
669665.557,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
669665.561,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
669665.566,0,0,0,1.000,1.000,0.998,-90.00,180.00,0.00,OPEN,0
669665.574,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
669665.582,0,0,0,1.000,1.000,0.995,-90.00,180.00,0.00,OPEN,0
669665.587,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
669665.591,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
669665.595,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
669665.599,0,0,0,1.000,1.000,0.997,-90.00,180.00,0.00,OPEN,0
669665.605,0,0,0,1.000,1.000,0.992,-90.00,180.00,0.00,OPEN,0
669665.609,0,0,0,1.000,1.000,0.988,-90.00,180.00,0.00,OPEN,0
669665.613,0,0,0,1.000,1.000,0.972,-90.00,180.00,0.00,OPEN,0
669665.617,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
669665.620,0,0,0,1.000,1.000,0.996,-90.00,180.00,0.00,OPEN,0
669665.624,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
669665.627,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
669665.631,0,0,0,1.000,1.000,0.993,-90.00,180.00,0.00,OPEN,0
669665.635,0,0,0,1.000,1.000,0.994,-90.00,180.00,0.00,OPEN,0
669665.644,0,0,0,1.000,1.000,0.985,-90.00,180.00,0.00,OPEN,0
669665.648,0,0,0,1.000,1.000,0.889,-90.00,180.00,0.00,OPEN,0
669665.653,0,0,0,1.000,1.000,0.814,-90.00,180.00,0.00,OPEN,0
