t,hand,elbow,shoulder,p_hand,p_elbow,p_shoulder,J2,J3,J6,grip_state,cmd_sent
672339.695,0,0,0,0.805,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.711,0,0,0,0.711,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.715,0,0,0,0.996,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.719,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.722,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.726,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.729,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.733,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.737,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.741,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.746,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.751,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.755,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.759,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.763,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.766,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.770,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.774,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.777,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.781,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.784,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.788,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.794,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.800,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.805,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.810,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.814,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.818,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.823,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.826,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.830,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.836,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.839,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.843,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.847,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.851,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.855,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.858,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.862,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.866,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.870,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.873,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.876,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.880,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
672339.883,0,0,0,1.000,1.000,1.000,-90.00,180.00,0.00,OPEN,0
